energy_eV,dos,integrated_dos
-12.753,0.3527E+01,0.1061E+02
-12.733,0.3722E+01,0.1068E+02
-12.713,0.3885E+01,0.1076E+02
-12.693,0.4012E+01,0.1084E+02
-12.673,0.4098E+01,0.1092E+02
-12.653,0.4142E+01,0.1100E+02
-12.633,0.4141E+01,0.1109E+02
-12.613,0.4095E+01,0.1117E+02
-12.593,0.4006E+01,0.1125E+02
-12.573,0.3877E+01,0.1132E+02
-12.553,0.3712E+01,0.1140E+02
-12.533,0.3516E+01,0.1147E+02
-12.513,0.3294E+01,0.1154E+02
-12.493,0.3053E+01,0.1160E+02
-12.473,0.2800E+01,0.1165E+02
-12.453,0.2540E+01,0.1170E+02
-12.433,0.2279E+01,0.1175E+02
-12.413,0.2023E+01,0.1179E+02
-12.393,0.1776E+01,0.1182E+02
-12.373,0.1543E+01,0.1186E+02
-12.353,0.1326E+01,0.1188E+02
-12.333,0.1127E+01,0.1190E+02
-12.313,0.9482E+00,0.1192E+02
-12.293,0.7889E+00,0.1194E+02
-12.273,0.6493E+00,0.1195E+02
-12.253,0.5286E+00,0.1196E+02
-12.233,0.4258E+00,0.1197E+02
-12.213,0.3392E+00,0.1198E+02
-12.193,0.2674E+00,0.1198E+02
-12.173,0.2085E+00,0.1199E+02
-12.153,0.1608E+00,0.1199E+02
-12.133,0.1227E+00,0.1199E+02
-12.113,0.9264E-01,0.1200E+02
-12.093,0.6918E-01,0.1200E+02
-12.073,0.5111E-01,0.1200E+02
-12.053,0.3735E-01,0.1200E+02
-12.033,0.2700E-01,0.1200E+02
-12.013,0.1931E-01,0.1200E+02
-11.993,0.1366E-01,0.1200E+02
-11.973,0.9566E-02,0.1200E+02
-11.953,0.6627E-02,0.1200E+02
-11.933,0.4545E-02,0.1200E+02
-11.913,0.3090E-02,0.1200E+02
-11.893,0.2089E-02,0.1200E+02
-11.873,0.1415E-02,0.1200E+02
-11.853,0.9756E-03,0.1200E+02
-11.833,0.7101E-03,0.1200E+02
-11.813,0.5788E-03,0.1200E+02
-11.793,0.5619E-03,0.1200E+02
-11.773,0.6567E-03,0.1200E+02
-11.753,0.8777E-03,0.1200E+02
-11.733,0.1258E-02,0.1200E+02
-11.713,0.1852E-02,0.1200E+02
-11.693,0.2741E-02,0.1200E+02
-11.673,0.4041E-02,0.1200E+02
-11.653,0.5910E-02,0.1200E+02
-11.633,0.8559E-02,0.1200E+02
-11.613,0.1227E-01,0.1200E+02
-11.593,0.1740E-01,0.1200E+02
-11.573,0.2441E-01,0.1200E+02
-11.553,0.3389E-01,0.1200E+02
-11.533,0.4654E-01,0.1200E+02
-11.513,0.6323E-01,0.1200E+02
-11.493,0.8498E-01,0.1201E+02
-11.473,0.1130E+00,0.1201E+02
-11.453,0.1487E+00,0.1201E+02
-11.433,0.1935E+00,0.1202E+02
-11.413,0.2492E+00,0.1202E+02
-11.393,0.3175E+00,0.1203E+02
-11.373,0.4002E+00,0.1203E+02
-11.353,0.4992E+00,0.1204E+02
-11.333,0.6162E+00,0.1206E+02
-11.313,0.7525E+00,0.1207E+02
-11.293,0.9095E+00,0.1209E+02
-11.273,0.1088E+01,0.1211E+02
-11.253,0.1288E+01,0.1214E+02
-11.233,0.1509E+01,0.1217E+02
-11.213,0.1750E+01,0.1220E+02
-11.193,0.2010E+01,0.1224E+02
-11.173,0.2286E+01,0.1229E+02
-11.153,0.2574E+01,0.1234E+02
-11.133,0.2871E+01,0.1240E+02
-11.113,0.3173E+01,0.1246E+02
-11.093,0.3474E+01,0.1253E+02
-11.073,0.3771E+01,0.1261E+02
-11.053,0.4059E+01,0.1269E+02
-11.033,0.4333E+01,0.1277E+02
-11.013,0.4589E+01,0.1287E+02
-10.993,0.4826E+01,0.1296E+02
-10.973,0.5040E+01,0.1306E+02
-10.953,0.5229E+01,0.1317E+02
-10.933,0.5394E+01,0.1328E+02
-10.913,0.5533E+01,0.1339E+02
-10.893,0.5648E+01,0.1350E+02
-10.873,0.5739E+01,0.1361E+02
-10.853,0.5808E+01,0.1373E+02
-10.833,0.5855E+01,0.1385E+02
-10.813,0.5881E+01,0.1396E+02
-10.793,0.5888E+01,0.1408E+02
-10.773,0.5874E+01,0.1420E+02
-10.753,0.5841E+01,0.1432E+02
-10.733,0.5786E+01,0.1443E+02
-10.713,0.5710E+01,0.1455E+02
-10.693,0.5612E+01,0.1466E+02
-10.673,0.5491E+01,0.1477E+02
-10.653,0.5347E+01,0.1488E+02
-10.633,0.5179E+01,0.1498E+02
-10.613,0.4989E+01,0.1508E+02
-10.593,0.4779E+01,0.1517E+02
-10.573,0.4552E+01,0.1527E+02
-10.553,0.4312E+01,0.1535E+02
-10.533,0.4063E+01,0.1543E+02
-10.513,0.3812E+01,0.1551E+02
-10.493,0.3566E+01,0.1558E+02
-10.473,0.3331E+01,0.1565E+02
-10.453,0.3116E+01,0.1571E+02
-10.433,0.2927E+01,0.1577E+02
-10.413,0.2774E+01,0.1582E+02
-10.393,0.2661E+01,0.1588E+02
-10.373,0.2597E+01,0.1593E+02
-10.353,0.2586E+01,0.1598E+02
-10.333,0.2632E+01,0.1603E+02
-10.313,0.2738E+01,0.1609E+02
-10.293,0.2906E+01,0.1615E+02
-10.273,0.3135E+01,0.1621E+02
-10.253,0.3422E+01,0.1628E+02
-10.233,0.3762E+01,0.1635E+02
-10.213,0.4150E+01,0.1644E+02
-10.193,0.4576E+01,0.1653E+02
-10.173,0.5031E+01,0.1663E+02
-10.153,0.5502E+01,0.1674E+02
-10.133,0.5977E+01,0.1686E+02
-10.113,0.6441E+01,0.1699E+02
-10.093,0.6881E+01,0.1712E+02
-10.073,0.7282E+01,0.1727E+02
-10.053,0.7631E+01,0.1742E+02
-10.033,0.7917E+01,0.1758E+02
-10.013,0.8129E+01,0.1774E+02
-9.993,0.8259E+01,0.1791E+02
-9.973,0.8304E+01,0.1807E+02
-9.953,0.8261E+01,0.1824E+02
-9.933,0.8130E+01,0.1840E+02
-9.913,0.7916E+01,0.1856E+02
-9.893,0.7626E+01,0.1871E+02
-9.873,0.7267E+01,0.1886E+02
-9.853,0.6851E+01,0.1900E+02
-9.833,0.6390E+01,0.1912E+02
-9.813,0.5895E+01,0.1924E+02
-9.793,0.5381E+01,0.1935E+02
-9.773,0.4859E+01,0.1945E+02
-9.753,0.4340E+01,0.1953E+02
-9.733,0.3835E+01,0.1961E+02
-9.713,0.3352E+01,0.1968E+02
-9.693,0.2899E+01,0.1973E+02
-9.673,0.2480E+01,0.1978E+02
-9.653,0.2099E+01,0.1983E+02
-9.633,0.1757E+01,0.1986E+02
-9.613,0.1456E+01,0.1989E+02
-9.593,0.1193E+01,0.1991E+02
-9.573,0.9682E+00,0.1993E+02
-9.553,0.7777E+00,0.1995E+02
-9.533,0.6189E+00,0.1996E+02
-9.513,0.4886E+00,0.1997E+02
-9.493,0.3837E+00,0.1998E+02
-9.473,0.3009E+00,0.1998E+02
-9.453,0.2374E+00,0.1999E+02
-9.433,0.1908E+00,0.1999E+02
-9.413,0.1590E+00,0.2000E+02
-9.393,0.1405E+00,0.2000E+02
-9.373,0.1340E+00,0.2000E+02
-9.353,0.1391E+00,0.2000E+02
-9.333,0.1555E+00,0.2001E+02
-9.313,0.1836E+00,0.2001E+02
-9.293,0.2239E+00,0.2002E+02
-9.273,0.2775E+00,0.2002E+02
-9.253,0.3455E+00,0.2003E+02
-9.233,0.4293E+00,0.2004E+02
-9.213,0.5301E+00,0.2005E+02
-9.193,0.6492E+00,0.2006E+02
-9.173,0.7877E+00,0.2008E+02
-9.153,0.9461E+00,0.2010E+02
-9.133,0.1125E+01,0.2012E+02
-9.113,0.1323E+01,0.2014E+02
-9.093,0.1539E+01,0.2017E+02
-9.073,0.1772E+01,0.2021E+02
-9.053,0.2019E+01,0.2025E+02
-9.033,0.2274E+01,0.2030E+02
-9.013,0.2535E+01,0.2035E+02
-8.993,0.2795E+01,0.2040E+02
-8.973,0.3049E+01,0.2046E+02
-8.953,0.3290E+01,0.2053E+02
-8.933,0.3512E+01,0.2060E+02
-8.913,0.3709E+01,0.2067E+02
-8.893,0.3875E+01,0.2075E+02
-8.873,0.4004E+01,0.2083E+02
-8.853,0.4094E+01,0.2091E+02
-8.833,0.4140E+01,0.2100E+02
-8.813,0.4143E+01,0.2108E+02
-8.793,0.4101E+01,0.2116E+02
-8.773,0.4015E+01,0.2124E+02
-8.753,0.3890E+01,0.2132E+02
-8.733,0.3729E+01,0.2139E+02
-8.713,0.3536E+01,0.2146E+02
-8.693,0.3318E+01,0.2153E+02
-8.673,0.3082E+01,0.2159E+02
-8.653,0.2834E+01,0.2165E+02
-8.633,0.2582E+01,0.2170E+02
-8.613,0.2330E+01,0.2175E+02
-8.593,0.2087E+01,0.2179E+02
-8.573,0.1858E+01,0.2183E+02
-8.553,0.1648E+01,0.2186E+02
-8.533,0.1462E+01,0.2189E+02
-8.513,0.1303E+01,0.2191E+02
-8.493,0.1176E+01,0.2194E+02
-8.473,0.1084E+01,0.2196E+02
-8.453,0.1029E+01,0.2198E+02
-8.433,0.1014E+01,0.2200E+02
-8.413,0.1041E+01,0.2202E+02
-8.393,0.1113E+01,0.2204E+02
-8.373,0.1230E+01,0.2207E+02
-8.353,0.1395E+01,0.2210E+02
-8.333,0.1608E+01,0.2213E+02
-8.313,0.1869E+01,0.2217E+02
-8.293,0.2179E+01,0.2221E+02
-8.273,0.2534E+01,0.2226E+02
-8.253,0.2933E+01,0.2232E+02
-8.233,0.3371E+01,0.2239E+02
-8.213,0.3842E+01,0.2246E+02
-8.193,0.4339E+01,0.2255E+02
-8.173,0.4851E+01,0.2265E+02
-8.153,0.5369E+01,0.2275E+02
-8.133,0.5881E+01,0.2287E+02
-8.113,0.6374E+01,0.2300E+02
-8.093,0.6835E+01,0.2314E+02
-8.073,0.7252E+01,0.2328E+02
-8.053,0.7611E+01,0.2343E+02
-8.033,0.7903E+01,0.2359E+02
-8.013,0.8119E+01,0.2375E+02
-7.993,0.8250E+01,0.2392E+02
-7.973,0.8294E+01,0.2408E+02
-7.953,0.8248E+01,0.2425E+02
-7.933,0.8114E+01,0.2441E+02
-7.913,0.7897E+01,0.2457E+02
-7.893,0.7603E+01,0.2472E+02
-7.873,0.7242E+01,0.2487E+02
-7.853,0.6823E+01,0.2500E+02
-7.833,0.6360E+01,0.2513E+02
-7.813,0.5864E+01,0.2525E+02
-7.793,0.5349E+01,0.2535E+02
-7.773,0.4827E+01,0.2545E+02
-7.753,0.4309E+01,0.2554E+02
-7.733,0.3805E+01,0.2561E+02
-7.713,0.3324E+01,0.2568E+02
-7.693,0.2872E+01,0.2574E+02
-7.673,0.2456E+01,0.2579E+02
-7.653,0.2077E+01,0.2583E+02
-7.633,0.1737E+01,0.2586E+02
-7.613,0.1438E+01,0.2589E+02
-7.593,0.1177E+01,0.2592E+02
-7.573,0.9536E+00,0.2593E+02
-7.553,0.7640E+00,0.2595E+02
-7.533,0.6056E+00,0.2596E+02
-7.513,0.4749E+00,0.2597E+02
-7.493,0.3683E+00,0.2598E+02
-7.473,0.2826E+00,0.2598E+02
-7.453,0.2146E+00,0.2599E+02
-7.433,0.1611E+00,0.2599E+02
-7.413,0.1197E+00,0.2599E+02
-7.393,0.8796E-01,0.2600E+02
-7.373,0.6395E-01,0.2600E+02
-7.353,0.4599E-01,0.2600E+02
-7.333,0.3272E-01,0.2600E+02
-7.313,0.2303E-01,0.2600E+02
-7.293,0.1603E-01,0.2600E+02
-7.273,0.1104E-01,0.2600E+02
-7.253,0.7525E-02,0.2600E+02
-7.233,0.5072E-02,0.2600E+02
-7.213,0.3382E-02,0.2600E+02
-7.193,0.2232E-02,0.2600E+02
-7.173,0.1457E-02,0.2600E+02
-7.153,0.9417E-03,0.2600E+02
-7.133,0.6036E-03,0.2600E+02
-7.113,0.3852E-03,0.2600E+02
-7.093,0.2475E-03,0.2600E+02
-7.073,0.1645E-03,0.2600E+02
-7.053,0.1201E-03,0.2600E+02
-7.033,0.1052E-03,0.2600E+02
-7.013,0.1169E-03,0.2600E+02
-6.993,0.1575E-03,0.2600E+02
-6.973,0.2352E-03,0.2600E+02
-6.953,0.3653E-03,0.2600E+02
-6.933,0.5723E-03,0.2600E+02
-6.913,0.8936E-03,0.2600E+02
-6.893,0.1384E-02,0.2600E+02
-6.873,0.2122E-02,0.2600E+02
-6.853,0.3221E-02,0.2600E+02
-6.833,0.4837E-02,0.2600E+02
-6.813,0.7185E-02,0.2600E+02
-6.793,0.1056E-01,0.2600E+02
-6.773,0.1535E-01,0.2600E+02
-6.753,0.2207E-01,0.2600E+02
-6.733,0.3140E-01,0.2600E+02
-6.713,0.4419E-01,0.2600E+02
-6.693,0.6153E-01,0.2600E+02
-6.673,0.8474E-01,0.2601E+02
-6.653,0.1155E+00,0.2601E+02
-6.633,0.1556E+00,0.2601E+02
-6.613,0.2075E+00,0.2602E+02
-6.593,0.2737E+00,0.2602E+02
-6.573,0.3571E+00,0.2603E+02
-6.553,0.4610E+00,0.2604E+02
-6.533,0.5887E+00,0.2605E+02
-6.513,0.7436E+00,0.2606E+02
-6.493,0.9293E+00,0.2608E+02
-6.473,0.1149E+01,0.2611E+02
-6.453,0.1405E+01,0.2613E+02
-6.433,0.1700E+01,0.2617E+02
-6.413,0.2034E+01,0.2621E+02
-6.393,0.2409E+01,0.2626E+02
-6.373,0.2821E+01,0.2631E+02
-6.353,0.3268E+01,0.2638E+02
-6.333,0.3746E+01,0.2645E+02
-6.313,0.4248E+01,0.2654E+02
-6.293,0.4765E+01,0.2663E+02
-6.273,0.5287E+01,0.2674E+02
-6.253,0.5804E+01,0.2686E+02
-6.233,0.6302E+01,0.2698E+02
-6.213,0.6770E+01,0.2712E+02
-6.193,0.7195E+01,0.2726E+02
-6.173,0.7564E+01,0.2741E+02
-6.153,0.7866E+01,0.2757E+02
-6.133,0.8093E+01,0.2773E+02
-6.113,0.8237E+01,0.2790E+02
-6.093,0.8293E+01,0.2806E+02
-6.073,0.8260E+01,0.2823E+02
-6.053,0.8138E+01,0.2839E+02
-6.033,0.7932E+01,0.2855E+02
-6.013,0.7649E+01,0.2870E+02
-5.993,0.7296E+01,0.2885E+02
-5.973,0.6884E+01,0.2898E+02
-5.953,0.6426E+01,0.2911E+02
-5.933,0.5935E+01,0.2923E+02
-5.913,0.5421E+01,0.2934E+02
-5.893,0.4899E+01,0.2944E+02
-5.873,0.4380E+01,0.2953E+02
-5.853,0.3874E+01,0.2960E+02
-5.833,0.3389E+01,0.2967E+02
-5.813,0.2933E+01,0.2973E+02
-5.793,0.2511E+01,0.2978E+02
-5.773,0.2127E+01,0.2982E+02
-5.753,0.1782E+01,0.2986E+02
-5.733,0.1477E+01,0.2989E+02
-5.713,0.1211E+01,0.2991E+02
-5.693,0.9826E+00,0.2993E+02
-5.673,0.7885E+00,0.2995E+02
-5.653,0.6259E+00,0.2996E+02
-5.633,0.4915E+00,0.2997E+02
-5.613,0.3818E+00,0.2998E+02
-5.593,0.2934E+00,0.2998E+02
-5.573,0.2231E+00,0.2999E+02
-5.553,0.1678E+00,0.2999E+02
-5.533,0.1248E+00,0.2999E+02
-5.513,0.9187E-01,0.3000E+02
-5.493,0.6689E-01,0.3000E+02
-5.473,0.4818E-01,0.3000E+02
-5.453,0.3433E-01,0.3000E+02
-5.433,0.2420E-01,0.3000E+02
-5.413,0.1687E-01,0.3000E+02
-5.393,0.1164E-01,0.3000E+02
-5.373,0.7943E-02,0.3000E+02
-5.353,0.5362E-02,0.3000E+02
-5.333,0.3581E-02,0.3000E+02
-5.313,0.2365E-02,0.3000E+02
-5.293,0.1546E-02,0.3000E+02
-5.273,0.9994E-03,0.3000E+02
-5.253,0.6392E-03,0.3000E+02
-5.233,0.4044E-03,0.3000E+02
-5.213,0.2531E-03,0.3000E+02
-5.193,0.1567E-03,0.3000E+02
-5.173,0.9599E-04,0.3000E+02
-5.153,0.5816E-04,0.3000E+02
-5.133,0.3486E-04,0.3000E+02
-5.113,0.2067E-04,0.3000E+02
-5.093,0.1213E-04,0.3000E+02
-5.073,0.7037E-05,0.3000E+02
-5.053,0.4040E-05,0.3000E+02
-5.033,0.2294E-05,0.3000E+02
-5.013,0.1289E-05,0.3000E+02
-4.993,0.7163E-06,0.3000E+02
-4.973,0.3938E-06,0.3000E+02
-4.953,0.2142E-06,0.3000E+02
-4.933,0.1152E-06,0.3000E+02
-4.913,0.6133E-07,0.3000E+02
-4.893,0.3229E-07,0.3000E+02
-4.873,0.1682E-07,0.3000E+02
-4.853,0.8667E-08,0.3000E+02
-4.833,0.4418E-08,0.3000E+02
-4.813,0.2228E-08,0.3000E+02
-4.793,0.1111E-08,0.3000E+02
-4.773,0.5484E-09,0.3000E+02
-4.753,0.2677E-09,0.3000E+02
-4.733,0.1293E-09,0.3000E+02
-4.713,0.6177E-10,0.3000E+02
-4.693,0.2919E-10,0.3000E+02
-4.673,0.1365E-10,0.3000E+02
-4.653,0.6312E-11,0.3000E+02
-4.633,0.2888E-11,0.3000E+02
-4.613,0.1307E-11,0.3000E+02
-4.593,0.5853E-12,0.3000E+02
-4.573,0.2593E-12,0.3000E+02
-4.553,0.1136E-12,0.3000E+02
-4.533,0.4924E-13,0.3000E+02
-4.513,0.2112E-13,0.3000E+02
-4.493,0.8958E-14,0.3000E+02
-4.473,0.3759E-14,0.3000E+02
-4.453,0.1561E-14,0.3000E+02
-4.433,0.6409E-15,0.3000E+02
-4.413,0.2604E-15,0.3000E+02
-4.393,0.1046E-15,0.3000E+02
-4.373,0.4161E-16,0.3000E+02
-4.353,0.1636E-16,0.3000E+02
-4.333,0.6367E-17,0.3000E+02
-4.313,0.2451E-17,0.3000E+02
-4.293,0.9331E-18,0.3000E+02
-4.273,0.3515E-18,0.3000E+02
-4.253,0.1310E-18,0.3000E+02
-4.233,0.4828E-19,0.3000E+02
-4.213,0.1761E-19,0.3000E+02
-4.193,0.6351E-20,0.3000E+02
-4.173,0.2266E-20,0.3000E+02
-4.153,0.8001E-21,0.3000E+02
-4.133,0.2794E-21,0.3000E+02
-4.113,0.9654E-22,0.3000E+02
-4.093,0.3299E-22,0.3000E+02
-4.073,0.1116E-22,0.3000E+02
-4.053,0.3731E-23,0.3000E+02
-4.033,0.1234E-23,0.3000E+02
-4.013,0.4041E-24,0.3000E+02
-3.993,0.1308E-24,0.3000E+02
-3.973,0.4191E-25,0.3000E+02
-3.953,0.1328E-25,0.3000E+02
-3.933,0.4163E-26,0.3000E+02
-3.913,0.1291E-26,0.3000E+02
-3.893,0.3960E-27,0.3000E+02
-3.873,0.1202E-27,0.3000E+02
-3.853,0.3608E-28,0.3000E+02
-3.833,0.1072E-28,0.3000E+02
-3.813,0.3148E-29,0.3000E+02
-3.793,0.9150E-30,0.3000E+02
-3.773,0.2631E-30,0.3000E+02
-3.753,0.7482E-31,0.3000E+02
-3.733,0.2105E-31,0.3000E+02
-3.713,0.5860E-32,0.3000E+02
-3.693,0.1614E-32,0.3000E+02
-3.673,0.4395E-33,0.3000E+02
-3.653,0.1184E-33,0.3000E+02
-3.633,0.3157E-34,0.3000E+02
-3.613,0.8326E-35,0.3000E+02
-3.593,0.2173E-35,0.3000E+02
-3.573,0.5649E-36,0.3000E+02
-3.553,0.1605E-36,0.3000E+02
-3.533,0.1054E-36,0.3000E+02
-3.513,0.2818E-36,0.3000E+02
-3.493,0.1065E-35,0.3000E+02
-3.473,0.4099E-35,0.3000E+02
-3.453,0.1563E-34,0.3000E+02
-3.433,0.5897E-34,0.3000E+02
-3.413,0.2201E-33,0.3000E+02
-3.393,0.8126E-33,0.3000E+02
-3.373,0.2968E-32,0.3000E+02
-3.353,0.1072E-31,0.3000E+02
-3.333,0.3833E-31,0.3000E+02
-3.313,0.1355E-30,0.3000E+02
-3.293,0.4741E-30,0.3000E+02
-3.273,0.1641E-29,0.3000E+02
-3.253,0.5616E-29,0.3000E+02
-3.233,0.1902E-28,0.3000E+02
-3.213,0.6371E-28,0.3000E+02
-3.193,0.2112E-27,0.3000E+02
-3.173,0.6923E-27,0.3000E+02
-3.153,0.2245E-26,0.3000E+02
-3.133,0.7203E-26,0.3000E+02
-3.113,0.2286E-25,0.3000E+02
-3.093,0.7178E-25,0.3000E+02
-3.073,0.2230E-24,0.3000E+02
-3.053,0.6851E-24,0.3000E+02
-3.033,0.2082E-23,0.3000E+02
-3.013,0.6261E-23,0.3000E+02
-2.993,0.1863E-22,0.3000E+02
-2.973,0.5481E-22,0.3000E+02
-2.953,0.1596E-21,0.3000E+02
-2.933,0.4595E-21,0.3000E+02
-2.913,0.1309E-20,0.3000E+02
-2.893,0.3689E-20,0.3000E+02
-2.873,0.1028E-19,0.3000E+02
-2.853,0.2837E-19,0.3000E+02
-2.833,0.7739E-19,0.3000E+02
-2.813,0.2089E-18,0.3000E+02
-2.793,0.5577E-18,0.3000E+02
-2.773,0.1473E-17,0.3000E+02
-2.753,0.3849E-17,0.3000E+02
-2.733,0.9949E-17,0.3000E+02
-2.713,0.2544E-16,0.3000E+02
-2.693,0.6436E-16,0.3000E+02
-2.673,0.1611E-15,0.3000E+02
-2.653,0.3987E-15,0.3000E+02
-2.633,0.9764E-15,0.3000E+02
-2.613,0.2365E-14,0.3000E+02
-2.593,0.5669E-14,0.3000E+02
-2.573,0.1344E-13,0.3000E+02
-2.553,0.3152E-13,0.3000E+02
-2.533,0.7313E-13,0.3000E+02
-2.513,0.1679E-12,0.3000E+02
-2.493,0.3811E-12,0.3000E+02
-2.473,0.8561E-12,0.3000E+02
-2.453,0.1902E-11,0.3000E+02
-2.433,0.4181E-11,0.3000E+02
-2.413,0.9092E-11,0.3000E+02
-2.393,0.1956E-10,0.3000E+02
-2.373,0.4162E-10,0.3000E+02
-2.353,0.8762E-10,0.3000E+02
-2.333,0.1825E-09,0.3000E+02
-2.313,0.3759E-09,0.3000E+02
-2.293,0.7662E-09,0.3000E+02
-2.273,0.1545E-08,0.3000E+02
-2.253,0.3081E-08,0.3000E+02
-2.233,0.6079E-08,0.3000E+02
-2.213,0.1186E-07,0.3000E+02
-2.193,0.2291E-07,0.3000E+02
-2.173,0.4376E-07,0.3000E+02
-2.153,0.8268E-07,0.3000E+02
-2.133,0.1546E-06,0.3000E+02
-2.113,0.2858E-06,0.3000E+02
-2.093,0.5228E-06,0.3000E+02
-2.073,0.9462E-06,0.3000E+02
-2.053,0.1694E-05,0.3000E+02
-2.033,0.3000E-05,0.3000E+02
-2.013,0.5255E-05,0.3000E+02
-1.993,0.9108E-05,0.3000E+02
-1.973,0.1562E-04,0.3000E+02
-1.953,0.2649E-04,0.3000E+02
-1.933,0.4444E-04,0.3000E+02
-1.913,0.7376E-04,0.3000E+02
-1.893,0.1211E-03,0.3000E+02
-1.873,0.1967E-03,0.3000E+02
-1.853,0.3161E-03,0.3000E+02
-1.833,0.5025E-03,0.3000E+02
-1.813,0.7902E-03,0.3000E+02
-1.793,0.1229E-02,0.3000E+02
-1.773,0.1892E-02,0.3000E+02
-1.753,0.2880E-02,0.3000E+02
-1.733,0.4337E-02,0.3000E+02
-1.713,0.6462E-02,0.3000E+02
-1.693,0.9524E-02,0.3000E+02
-1.673,0.1389E-01,0.3000E+02
-1.653,0.2003E-01,0.3000E+02
-1.633,0.2858E-01,0.3000E+02
-1.613,0.4034E-01,0.3000E+02
-1.593,0.5633E-01,0.3000E+02
-1.573,0.7781E-01,0.3001E+02
-1.553,0.1063E+00,0.3001E+02
-1.533,0.1437E+00,0.3001E+02
-1.513,0.1922E+00,0.3001E+02
-1.493,0.2543E+00,0.3002E+02
-1.473,0.3329E+00,0.3003E+02
-1.453,0.4310E+00,0.3003E+02
-1.433,0.5520E+00,0.3005E+02
-1.413,0.6995E+00,0.3006E+02
-1.393,0.8769E+00,0.3008E+02
-1.373,0.1088E+01,0.3010E+02
-1.353,0.1334E+01,0.3013E+02
-1.333,0.1620E+01,0.3016E+02
-1.313,0.1945E+01,0.3020E+02
-1.293,0.2311E+01,0.3024E+02
-1.273,0.2717E+01,0.3030E+02
-1.253,0.3160E+01,0.3036E+02
-1.233,0.3636E+01,0.3043E+02
-1.213,0.4141E+01,0.3052E+02
-1.193,0.4666E+01,0.3061E+02
-1.173,0.5204E+01,0.3071E+02
-1.153,0.5743E+01,0.3083E+02
-1.133,0.6274E+01,0.3095E+02
-1.113,0.6784E+01,0.3109E+02
-1.093,0.7264E+01,0.3123E+02
-1.073,0.7701E+01,0.3139E+02
-1.053,0.8086E+01,0.3155E+02
-1.033,0.8412E+01,0.3172E+02
-1.013,0.8671E+01,0.3189E+02
-0.993,0.8861E+01,0.3207E+02
-0.973,0.8980E+01,0.3225E+02
-0.953,0.9030E+01,0.3243E+02
-0.933,0.9014E+01,0.3261E+02
-0.913,0.8937E+01,0.3279E+02
-0.893,0.8809E+01,0.3296E+02
-0.873,0.8636E+01,0.3314E+02
-0.853,0.8428E+01,0.3331E+02
-0.833,0.8195E+01,0.3347E+02
-0.813,0.7945E+01,0.3363E+02
-0.793,0.7685E+01,0.3378E+02
-0.773,0.7423E+01,0.3393E+02
-0.753,0.7161E+01,0.3407E+02
-0.733,0.6904E+01,0.3421E+02
-0.713,0.6652E+01,0.3435E+02
-0.693,0.6406E+01,0.3447E+02
-0.673,0.6163E+01,0.3460E+02
-0.653,0.5922E+01,0.3472E+02
-0.633,0.5679E+01,0.3483E+02
-0.613,0.5433E+01,0.3494E+02
-0.593,0.5181E+01,0.3504E+02
-0.573,0.4923E+01,0.3514E+02
-0.553,0.4656E+01,0.3523E+02
-0.533,0.4382E+01,0.3532E+02
-0.513,0.4104E+01,0.3540E+02
-0.493,0.3824E+01,0.3548E+02
-0.473,0.3546E+01,0.3555E+02
-0.453,0.3276E+01,0.3562E+02
-0.433,0.3020E+01,0.3568E+02
-0.413,0.2784E+01,0.3573E+02
-0.393,0.2575E+01,0.3578E+02
-0.373,0.2402E+01,0.3583E+02
-0.353,0.2270E+01,0.3588E+02
-0.333,0.2187E+01,0.3592E+02
-0.313,0.2161E+01,0.3596E+02
-0.293,0.2196E+01,0.3601E+02
-0.273,0.2299E+01,0.3605E+02
-0.253,0.2473E+01,0.3610E+02
-0.233,0.2723E+01,0.3616E+02
-0.213,0.3050E+01,0.3622E+02
-0.193,0.3454E+01,0.3629E+02
-0.173,0.3934E+01,0.3637E+02
-0.153,0.4485E+01,0.3646E+02
-0.133,0.5101E+01,0.3656E+02
-0.113,0.5773E+01,0.3667E+02
-0.093,0.6489E+01,0.3680E+02
-0.073,0.7236E+01,0.3695E+02
-0.053,0.7997E+01,0.3711E+02
-0.033,0.8754E+01,0.3728E+02
-0.013,0.9488E+01,0.3747E+02
0.007,0.1018E+02,0.3768E+02
0.027,0.1081E+02,0.3789E+02
0.047,0.1135E+02,0.3812E+02
0.067,0.1180E+02,0.3836E+02
0.087,0.1214E+02,0.3860E+02
0.107,0.1235E+02,0.3884E+02
0.127,0.1243E+02,0.3909E+02
0.147,0.1238E+02,0.3934E+02
0.167,0.1220E+02,0.3959E+02
0.187,0.1189E+02,0.3982E+02
0.207,0.1146E+02,0.4005E+02
0.227,0.1093E+02,0.4027E+02
0.247,0.1032E+02,0.4048E+02
0.267,0.9632E+01,0.4067E+02
0.287,0.8895E+01,0.4085E+02
0.307,0.8127E+01,0.4101E+02
0.327,0.7345E+01,0.4116E+02
0.347,0.6567E+01,0.4129E+02
0.367,0.5809E+01,0.4140E+02
0.387,0.5083E+01,0.4151E+02
0.407,0.4400E+01,0.4159E+02
0.427,0.3768E+01,0.4167E+02
0.447,0.3192E+01,0.4173E+02
0.467,0.2675E+01,0.4179E+02
0.487,0.2218E+01,0.4183E+02
0.507,0.1819E+01,0.4187E+02
0.527,0.1476E+01,0.4190E+02
0.547,0.1185E+01,0.4192E+02
0.567,0.9407E+00,0.4194E+02
